id,kind,title,release,rating,cast,cast_id,genres,duration,budget,worldwide_gross,summary,cover_url
32904,movie,The Philadelphia Story,23-Dec-40,7.9,"Cary Grant(C. K. Dexter Haven), Katharine Hepburn(Tracy Lord), James Stewart(Macaulay Connor), Ruth Hussey(Elizabeth Imbrie), John Howard(George Kittredge)","0000026, 0000031, 0000071, 0404046, 0397397","Comedy, Romance",112,NA,NA,"Philadelphia socialites Tracy Lord and C.K. Dexter Haven married impulsively, with their marriage and subsequent divorce being equally passionate. They broke up when Dexter's drinking became excessive, it a mechanism to cope with Tracy's unforgiving manner to the imperfect, imperfections which Dexter admits he readily has. Two years after their break-up, Tracy is about to remarry, the ceremony to take place at the Lord mansion. Tracy's bridegroom is nouveau riche businessman and aspiring politician George Kittredge, who is otherwise a rather ordinary man and who idolizes Tracy. The day before the wedding, three unexpected guests show up at the Lord mansion: Macaulay Connor (Mike to his friends), Elizabeth Imbrie - the two who are friends of Tracy's absent brother, Junius- and Dexter himself. Dexter, an employee of the tabloid Spy magazine, made a deal with its publisher and editor Sidney Kidd to get a story on Tracy's wedding - the wedding of the year - in return for Kidd not publishing a salacious story with accompanying photographs of Tracy's father, Seth Lord, with a New York showgirl named Tina Marra. In reality, Mike and Liz are the reporter and photographer respectively for Spy. Mike and Liz don't particularly like this assignment or working for Kidd, but they need to make a living as their chosen other fields as serious writer and painter don't pay the bills. A suspicious Tracy is onto them, the entire truth which Dexter admits to her. Tracy decides to turn the tables on Mike and Liz. However, hours before the wedding, as the more self-assured Dexter and Liz get to work on how to get the Lords out from under Spy's threats, Tracy and Mike, both inebriated, go on a journey of self-discovery with Tracy ultimately coming to her realizations a little faster than Mike.",https://m.media-amazon.com/images/M/MV5BYjQ4ZDA4NGMtMTkwYi00NThiLThhZDUtZTEzNTAxOWYyY2E4XkEyXkFqcGdeQXVyMjUxODE0MDY@.jpg
32599,movie,His Girl Friday,18-Jan-40,7.9,"Cary Grant(Walter Burns), Rosalind Russell(Hildy Johnson), Ralph Bellamy(Bruce Baldwin), Gene Lockhart(Sheriff Hartwell), Porter Hall(Murphy)","0000026, 0751426, 0000897, 0516876, 0356004","Comedy, Drama, Romance",92,NA,NA,"Having been away for four months, Hildy Johnson walks into the offices of the New York City based The Morning Post, where she is a star reporter, to tell her boss, editor Walter Burns, that she is quitting. The reason for her absence was among other things to get a Reno divorce, from, of all people, Walter, who admits he was a bad husband. Hildy divorced Walter largely because she wanted more of a home life, whereas Walter saw her more as a driven hard-boiled reporter than subservient homemaker. Hildy has also come to tell Walter that she is taking the afternoon train to Albany, where she will be getting married tomorrow to staid straight-laced insurance agent, Bruce Baldwin, with whose mother they will live, at least for the first year. Walter doesn't want to lose Hildy, either as a reporter or a wife, and if he does, doesn't believe Bruce is worthy of her. Walter does whatever he can at least to delay Hildy and Bruce's trip, long enough to persuade Hildy to stay for good. His plan includes doing whatever he can to place Bruce in a bad light, while dangling a big story under her nose, namely covering what the newspaper believes is the unfair imminent execution of convicted cop killer, Earl Williams. Hildy doesn't trust Walter in dealing with her and Bruce in an above board manner, but the lure of what potentially may become the biggest story in years, which includes true love, a bumbling sheriff and a corrupt mayor, the latter's actions largely in light of an upcoming election, may prove to be too much for Hildy to resist, especially if it ends up being an exclusive. Regardless of the story outcome, Hildy will have to decide if the thrill of the chase was worth the anguish on her personal life.",https://m.media-amazon.com/images/M/MV5BZDVmZTZkYjMtNmViZC00ODEzLTgwNDAtNmQ3OGQwOWY5YjFmXkEyXkFqcGdeQXVyNDY2MTk1ODk@.jpg
31971,movie,Stagecoach,03-Mar-39,7.9,"Claire Trevor(Dallas), John Wayne(Ringo Kid), Andy Devine(Buck), John Carradine(Hatfield), Thomas Mitchell(Doc Josiah Boone)","0872456, 0000078, 0222596, 0001017, 0593775","Adventure, Drama, Western",96,"$392,000 (estimated)",NA,"A simple stagecoach trip is complicated by the fact that Geronimo is on the warpath in the area. The passengers on the coach include a drunken doctor, two women, a bank manager who has taken off with his client's money, and the famous Ringo Kid, among others.",https://m.media-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg
29947,movie,Bringing Up Baby,1938 (Czech,7.9,"Katharine Hepburn(Susan Vance), Cary Grant(David Huxley), Charles Ruggles(Major Applegate), Walter Catlett(Slocum), Barry Fitzgerald(Mr. Gogarty)","0000031, 0000026, 0749476, 0146185, 0280178","Comedy, Family, Romance",102,"$1,073,000 (estimated)",NA,"Mild mannered zoology professor Dr. David Huxley is excited by the news that an intercostal clavicle bone has been found to complete his brontosaurus skeleton, a project four years in the construction. He is equally excited about his imminent marriage to his assistant, the officious Alice Swallow, who is interested in him more for his work than for him as a person. David needs the $1 million endowment of wealthy dowager Mrs. Carleton Random to complete the project. Her lawyer, Alexander Peabody, will make the decision on her behalf, so David needs to get in his favor. However, whenever David tries to make a good impression on Peabody, the same young woman always seems to do something to make him look bad. She is the flighty heiress Susan Vance. The more David wants Susan to go away, the more Susan seems not to want or be able to. But David eventually learns that Alexander Peabody is her good friend, who she calls Boopy, and Susan's Aunt Elizabeth, with whom David has also made a bad impression without her knowing who he is, is Mrs. Carleton Random. However getting in Aunt Elizabeth and Boopy's good graces is not as easy as Susan smoothing the waters with them. Throw into the mix a tame pet leopard named Baby that Susan's brother Mark inexplicably sends her from Brazil, Aunt Elizabeth's big game hunting friend Major Horace Applegate, Aunt Elizabeth's pet terrier George who has a penchant for burying bones and other things, and a traveling circus passing through town and David may never be able to finish his project or make it to his wedding. But David may come to the realization that there is something more important in his life.",https://m.media-amazon.com/images/M/MV5BMmVkOTRiYmItZjE4NS00MWNjLWE0ZmMtYzg5YzFjMjMyY2RkXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
29843,movie,The Adventures of Robin Hood,14-May-38,7.9,"Errol Flynn(Robin Hood), Olivia de Havilland(Maid Marian), Basil Rathbone(Sir Guy of Gisbourne), Claude Rains(Prince John), Patric Knowles(Will Scarlett)","0001224, 0000014, 0001651, 0001647, 0461549","Action, Adventure, Romance",102,"$1,900,000 (estimated)",NA,"Sir Robin of Locksley, defender of downtrodden Saxons, runs afoul of Norman authority and is forced to turn outlaw. With his band of Merry Men, he robs from the rich, gives to the poor and still has time to woo the lovely Maid Marian, and foil the cruel Sir Guy of Gisbourne, and keep the nefarious Prince John off the throne.",https://m.media-amazon.com/images/M/MV5BYjZjOTU3MTMtYTM5YS00YjZmLThmNmMtODcwOTM1NmRiMWM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
26778,movie,A Night at the Opera,15-Nov-35,7.9,"Groucho Marx(Otis B. Driftwood), Chico Marx(Fiorello), Harpo Marx(Tomasso), Kitty Carlisle(Rosa Castaldi), Allan Jones(Riccardo Barone)","0000050, 0555597, 0555617, 0137634, 0427452","Comedy, Music, Musical",96,NA,NA,"The Marx Brothers take on high society. Two lovers who are both in opera are prevented from being together by the man's lack of acceptance as an operatic tenor. Pulling several typical Marx Brothers' stunts, they arrange for the normal tenor to be absent so that the young lover can get his chance.",https://m.media-amazon.com/images/M/MV5BYTJmNmQxNGItNDNlMC00MDU3LWFhNzMtZDQ2NDY0ZTVkNjE3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
24216,movie,King Kong,07-Apr-33,7.9,"Fay Wray(Ann Darrow), Robert Armstrong(Carl Denham), Bruce Cabot(John Driscoll), Frank Reicher(Capt. Englehorn), Sam Hardy(Charles Weston)","0942039, 0035877, 0127677, 0717046, 0362742","Adventure, Horror, Sci-Fi",100,"$670,000 (estimated)",NA,"Carl Denham needs to finish his movie and has the perfect location; Skull Island. But he still needs to find a leading lady. This 'soon-to-be-unfortunate' soul is Ann Darrow. No one knows what they will encounter on this island and why it is so mysterious, but once they reach it, they will soon find out. Living on this hidden island is a giant gorilla and this beast now has Ann in it's grasps. Carl and Ann's new love, Jack Driscoll must travel through the jungle looking for Kong and Ann, whilst avoiding all sorts of creatures and beasts.",https://m.media-amazon.com/images/M/MV5BZTY3YjYxZGQtMTM2YS00ZmYwLWFlM2QtOWFlMTU1NTAyZDQ2XkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg
22913,movie,Freaks,1932 (Austr,7.9,"Wallace Ford(Phroso), Leila Hyams(Venus), Olga Baclanova(Cleopatra), Roscoe Ates(Roscoe), Henry Victor(Hercules)","0285922, 0404885, 0045754, 0040374, 0896109","Drama, Horror",64,"$310,607 (estimated)",NA,"A circus trapeze artist, Cleopatra, takes an interest in Hans, a midget who works in the circus sideshow. Her interest however is in the money Hans will be inheriting and she is actually carrying on an affair with another circus performer, Hercules. Hans's fiancée does her best to convince him that he is being used but to no avail. At their wedding party, a drunken Cleopatra tells the sideshow freaks just what she thinks of them. Together, the freaks decide to make her one of their own.",https://m.media-amazon.com/images/M/MV5BMjMyYjgyOTQtZDVlZS00NTQ0LWJiNDItNGRlZmM3Yzc0N2Y0XkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg
13442,movie,Nosferatu,04-Mar-22,7.9,"Max Schreck(Graf Orlok), Gustav von Wangenheim(Hutter), Greta Schröder(Ellen - seine Frau), Georg H. Schnell(Harding - ein Reeder), Ruth Landshoff(Ruth - seine Schwester)","0775180, 0903194, 0775659, 0774114, 0485146","Fantasy, Horror",94,NA,NA,"Wisbourg, Germany based estate agent Knock dispatches his associate, Hutter, to Count Orlok's castle in Transylvania as the Count wants to purchase an isolated house in Wisbourg. They plan on selling him the one across the way from Hutter's own home. Hutter leaves his innocent wife, Ellen, with some friends while he is away. Hutter's trek is an unusual one, with many locals not wanting to take him near the castle where strange events have been occurring. Once at the castle, Hutter does manage to sell the Count the house, but he also notices and feels unusual occurrences, primarily feeling like there is a dark shadow hanging over him, even in the daytime when the Count is unusually asleep. Hutter eventually sees the Count's sleeping chamber in a crypt, and based on a book he has recently read, believes the Count is really a vampire or Nosferatu. While Hutter is trapped in the castle, the Count, hiding in a shipment of coffins, makes his way to Wisbourg, causing death along his way, which most attribute to the plague. Hutter himself tries to rush home to save his town and most importantly save Ellen from Nosferatu's imminent arrival. In Wisbourg, Ellen can feel the impending darkness as Nosferatu gets closer. But she learns that a sinless woman can sacrifice herself to kill the vampire. Will Hutter be able to save Ellen either from Nosferatu and/or her self-sacrifice?",https://m.media-amazon.com/images/M/MV5BMTAxYjEyMTctZTg3Ni00MGZmLWIxMmMtOGM2NTFiY2U3MmExXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
5186714,movie,The Salesman,31-Mar-17,7.8,"Shahab Hosseini(Emad Etesami), Taraneh Alidoosti(Rana Etesami), Mina Sadati(Sanam), Babak Karimi(Babak), Maral Bani Adam(Kati)","1486911, 1267552, 3618794, 0439307, 8511145","Drama, Thriller",124,NA,"$2,216,318, 19 Mar 2017","Forced to leave their collapsing house, Ranaa and Emad, an Iranian couple who happen to be performers rehearsing for Arthur Miller's ""Death of a Salesman"" rent a new apartment from one of their fellow performers. Unaware of the fact that the previous tenant had been a woman of ill repute having many clients, they settle down. By a nasty turn of events one of the clients pays a visit to the apartment one night while Ranaa is alone at home taking a bath and the aftermath turns the peaceful life of the couple upside down.",https://m.media-amazon.com/images/M/MV5BMTg2MTc0ODEwOV5BMl5BanBnXkFtZTgwNDAyOTY1MDI@.jpg
4901306,movie,Perfect Strangers,11-Feb-16,7.8,"Giuseppe Battiston(Peppe), Anna Foglietta(Carlotta), Marco Giallini(Rocco), Edoardo Leo(Cosimo), Valerio Mastandrea(Lele)","0061484, 2063290, 0316074, 0502412, 0557609","Comedy, Drama",96,NA,"$31,470,000, 31 Aug 2018","On a warm summer evening, the loving couple of Rocco, a plastic surgeon, and Eva, a therapist, are expecting their good friends to share a pleasant gathering over dinner. Everything is in order: The first course is ready; the roast is in the oven; the table is set, and without a doubt, this is going to be a meeting of true friends. Before long, the group begins the feast; however, in this nice but somewhat ordinary dinner, there is certainly something missing. Perhaps, if everyone placed their mobile phones on the table--and like a dangerous Russian roulette shared whatever arrived (texts, WhatsApp messages, and calls)--it would spice things up. Clearly, this uncommon truth-or-dare game has no point among honest companions who share everything with each other; nevertheless, when the phones start ringing, who will be the one with the sweatiest palms?",https://m.media-amazon.com/images/M/MV5BNDQzZmQ5MjItYmJlNy00MGI2LWExMDQtMjBiNjNmMzc5NTk1XkEyXkFqcGdeQXVyNjY1OTY4MTk@.jpg
4846340,movie,Hidden Figures,17-Feb-17,7.8,"Taraji P. Henson(Katherine G. Johnson), Octavia Spencer(Dorothy Vaughan), Janelle Monáe(Mary Jackson), Kevin Costner(Al Harrison), Kirsten Dunst(Vivian Mitchell)","0378245, 0818055, 1847117, 0000126, 0000379","Biography, Drama, History",127,"$25,000,000 (estimated)","$235,956,898","As the United States raced against Russia to put a man in space, NASA found untapped talent in a group of African-American female mathematicians that served as the brains behind one of the greatest operations in U.S. history. Based on the unbelievably true life stories of three of these women, known as ""human computers"", we follow these women as they quickly rose the ranks of NASA alongside many of history's greatest minds specifically tasked with calculating the momentous launch of astronaut John Glenn into orbit, and guaranteeing his safe return. Dorothy Vaughan, Mary Jackson, and Katherine Gobels Johnson crossed all gender, race, and professional lines while their brilliance and desire to dream big, beyond anything ever accomplished before by the human race, firmly cemented them in U.S. history as true American heroes.",https://m.media-amazon.com/images/M/MV5BMzg2Mzg4YmUtNDdkNy00NWY1LWE3NmEtZWMwNGNlMzE5YzU3XkEyXkFqcGdeQXVyMjA5MTIzMjQ@.jpg
